      1.9200    0.100000E-001   0.990000E+000   0.519400E+000   0.519459E+000   0.103886E+001
      1.9300    0.100000E-001   0.990000E+000   0.519657E+000   0.519715E+000   0.103937E+001
      1.9400    0.100000E-001   0.990000E+000   0.519912E+000   0.519971E+000   0.103988E+001
      1.9500    0.100000E-001   0.990000E+000   0.520167E+000   0.520225E+000   0.104039E+001
      1.9600    0.100000E-001   0.990000E+000   0.520420E+000   0.520479E+000   0.104090E+001
      1.9700    0.100000E-001   0.990000E+000   0.520673E+000   0.520731E+000   0.104140E+001
      1.9800    0.100000E-001   0.990000E+000   0.520925E+000   0.520983E+000   0.104191E+001
      1.9900    0.100000E-001   0.990000E+000   0.521176E+000   0.521234E+000   0.104241E+001
      2.0000    0.100000E-001  -0.100000E-001   0.521427E+000   0.521485E+000   0.104291E+001
      2.0100    0.100000E-001  -0.100000E-001   0.521672E+000   0.521729E+000   0.104340E+001
      2.0200    0.100000E-001  -0.100000E-001   0.521908E+000   0.521966E+000   0.104387E+001
      2.0300    0.100000E-001  -0.100000E-001   0.522137E+000   0.522194E+000   0.104433E+001
      2.0400    0.100000E-001  -0.100000E-001   0.522357E+000   0.522415E+000   0.104477E+001
      2.0500    0.100000E-001  -0.100000E-001   0.522570E+000   0.522627E+000   0.104520E+001
      2.0600    0.100000E-001  -0.100000E-001   0.522774E+000   0.522831E+000   0.104561E+001
      2.0700    0.100000E-001  -0.100000E-001   0.522970E+000   0.523027E+000   0.104600E+001
      2.0800    0.100000E-001  -0.100000E-001   0.523159E+000   0.523216E+000   0.104637E+001
      2.0900    0.100000E-001  -0.100000E-001   0.523339E+000   0.523396E+000   0.104674E+001
      2.1000    0.100000E-001  -0.100000E-001   0.523512E+000   0.523568E+000   0.104708E+001
      2.1100    0.100000E-001  -0.100000E-001   0.523677E+000   0.523733E+000   0.104741E+001
      2.1200    0.100000E-001  -0.100000E-001   0.523834E+000   0.523890E+000   0.104772E+001
      2.1300    0.100000E-001  -0.100000E-001   0.523983E+000   0.524040E+000   0.104802E+001
      2.1400    0.100000E-001  -0.100000E-001   0.524125E+000   0.524181E+000   0.104831E+001
      2.1500    0.100000E-001  -0.100000E-001   0.524260E+000   0.524316E+000   0.104858E+001
      2.1600    0.100000E-001  -0.100000E-001   0.524387E+000   0.524443E+000   0.104883E+001
      2.1700    0.100000E-001  -0.100000E-001   0.524507E+000   0.524563E+000   0.104907E+001
      2.1800    0.100000E-001  -0.100000E-001   0.524620E+000   0.524676E+000   0.104930E+001
      2.1900    0.100000E-001  -0.100000E-001   0.524726E+000   0.524782E+000   0.104951E+001
      2.2000    0.100000E-001  -0.100000E-001   0.524825E+000   0.524881E+000   0.104971E+001
      2.2100    0.100000E-001  -0.100000E-001   0.524917E+000   0.524973E+000   0.104989E+001
      2.2200    0.100000E-001  -0.100000E-001   0.525003E+000   0.525058E+000   0.105006E+001
      2.2300    0.100000E-001  -0.100000E-001   0.525082E+000   0.525137E+000   0.105022E+001
      2.2400    0.100000E-001  -0.100000E-001   0.525154E+000   0.525209E+000   0.105036E+001
