 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   

 isgn  iorbs  ispin  ialf  icor  itype  mp
 num:                     1
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.005223240951          0.000794780042
         7             2         -0.000000000001         -0.000000000002
        10             2         -0.055321818959         -0.008481856568
        11             3         -0.055321818961         -0.008481856572
        12             4          0.005223240927          0.000794780065
        13             5          0.005223240940         -0.000794780062
        14             6         -0.055321818952          0.008481856574
        15             7         -0.055321818950          0.008481856571
        16             8          0.005223240956         -0.000794780038
        15            10         -0.000000000001          0.000000000002
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     42
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     3     0     1
 num:                    43
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.000114611473          0.000004379042
         7             2          0.000000000000         -0.000000000001
        10             2         -0.001214154867         -0.000046393828
        11             3         -0.001214154868         -0.000046393830
        12             4          0.000114611470          0.000004379045
        13             5          0.000114611468         -0.000004379045
        14             6         -0.001214154869          0.000046393830
        15             7         -0.001214154870          0.000046393829
        16             8          0.000114611471         -0.000004379041
        15            10          0.000000000000          0.000000000001
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     43
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     4     0     1
 num:                    44
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.000019268156         -0.000026350591
         7             2          0.000000000000          0.000000000000
